"아울스덴","와우산로3길 11, 서울, 대한민국","37.546","126.922"
"홈스테드","삼청로 124-1, 서울, 대한민국","37.5864","126.982"
"왕건이","남현3길 78, 서울, 대한민국","37.4753","126.981"
"쿠로네코","삼청로 122-1, 서울, 대한민국","37.5862","126.982"
"더머거","성동구 성수이로 96, 서울, 대한민국","37.5434","127.057"
"써브웨이 홍대점","마포구 서교동 486, 서울, 대한민국","37.5537","126.924"
"루프탑바이테이스팅룸","압구정로 343, 서울, 대한민국","37.5285","127.04"
"55번지 라면","종로구 화동 55-1, 서울, 대한민국","37.5815","126.982"
"용수산","종로구 삼청동 118-3, 서울, 대한민국","37.5861","126.982"
"르스타일","중구 삼일대로 302, 서울, 대한민국","37.5616","126.989"
"322소월로-카우리","용산구 소월로 322, 서울, 대한민국","37.539","126.996"
"토마틸로 그릴 이태원점","용산구 이태원동 112-4 지하 1층, 서울, 대한민국","37.5351","126.995"
"자코비 버거","용산구 용산동2가 45-6, 서울, 대한민국","37.5418","126.987"
"해도식당","중구 남대문로 81, 서울, 대한민국","37.5647","126.982"
"돌깨마을맷돌순두부","동숭길 143, 서울, 대한민국","37.5832","127.002"
"쇼린","도산대로81길 18, 서울, 대한민국","37.5255","127.048"
"오설록","압구정로12길 16, 서울, 대한민국","37.5229","127.022"
"투썸플레이스","도산대로13길 5, 서울, 대한민국","37.5182","127.023"
"나마스테 청담점","강남구 신사동 548, 서울, 대한민국","37.5238","127.023"
"엘본더테이블","논현로175길 88, 서울, 대한민국","37.5234","127.022"
"지구당","압구정로14길 32, 서울, 대한민국","37.5222","127.023"
"차이나플레인 성수점 ","아차산로 113, 서울, 대한민국","37.5446","127.057"
"제비다방","와우산로 24, 서울, 대한민국","37.5466","126.923"
"딸부자불백","강남대로158길 21, 서울, 대한민국","37.5192","127.021"
"골목길다방","서울숲4길 28, 서울, 대한민국","37.5469","127.044"
"타코칠리칠리","도산대로11길 28, 서울, 대한민국","37.5193","127.023"
"매덕스 피자","용산구 이태원로26길 26, 서울, 대한민국","37.5333","126.994"
"정식당","강남구 선릉로158길 11, 서울, 대한민국","37.5256","127.041"
"보노보노 마포점","마포구 공덕동 253-42 지방재정회관 지하 1층, 서울, 대한민국","37.5463","126.953"
"명동 다도 횟집","중구 명동2가 3-1, 서울, 대한민국","37.5633","126.985"
"청일집","종로구 종로 19, 서울, 대한민국","37.5708","126.98"
"영동냉면","신반포로 177, 서울, 대한민국","37.5061","127.003"
"스시효","동호로 287, 서울, 대한민국","37.5603","127.002"
"라따블","강남구 삼성로 431, 서울, 대한민국","37.5051","127.057"
"동아냉면","용산구 보광동 265-576, 서울, 대한민국","37.5309","126.997"
"소호정","서초구 양재2동 392-11, 서울, 대한민국","37.4732","127.049"
"박용석스시","와우산로29길 57, 서울, 대한민국","37.5558","126.927"
"미우야","강남대로23길 90, 서울, 대한민국","37.474","127.035"
"하누소","도봉구 노해로 327, 서울, 대한민국","37.6515","127.045"
"흑돈가 삼성역점","강남구 봉은사로86길 14, 서울, 대한민국","37.5125","127.056"
"브라이 리퍼블릭","용산구 이태원로14길 19, 서울, 대한민국","37.5335","126.991"
"파리바게뜨 강남역점","강남구 테헤란로1길 28, 서울, 대한민국","37.5001","127.028"
"모모카페 코트야드 서울 남대문","중구 남대문로 9, 서울, 대한민국","37.5608","126.977"
"사동면옥","종로구 인사동8길 9, 서울, 대한민국","37.5741","126.986"
"을밀대","마포구 염리동 147-6, 서울, 대한민국","37.5474","126.946"
"툭툭 누들타이","마포구 연남동 227-37 B1, 서울, 대한민국","37.562","126.927"
"소공죽집","중구 북창동 86-1, 서울, 대한민국","37.5626","126.978"
"쉐이크쉑 두타점","중구 장충단로 275, 서울, 대한민국","37.5689","127.009"
"서북면옥","광진구 구의동 80-47, 서울, 대한민국","37.5454","127.085"
"원할머니 본가 보쌈 - 본가","중구 난계로 201, 서울, 대한민국","37.5696","127.023"
"더 레스토랑","종로구 삼청로 54, 서울, 대한민국","37.5806","126.981"
"헤븐온탑","삼청로 126, 서울, 대한민국","37.5866","126.982"
"바닐라키친","동교로 266-7, 서울, 대한민국","37.5631","126.926"
"카페 에이크","성동구 성수이로 96, 서울, 대한민국","37.5434","127.057"
